school	student	normexam	standlrt	gender	schgend	avslrt	schav	vrband
22	13	-.62305	.45376	1	1	-.062356	2	2
22	14	-1.3353	.45376	0	1	-.062356	2	1
22	15	-.33884	-.70336	0	1	-.062356	2	2
22	16	-.77611	.28845	0	1	-.062356	2	2
22	17	.82199	.94967	0	1	-.062356	2	2
22	18	-.49278	.2058	0	1	-.062356	2	2
22	19	-1.1186	-1.1993	0	1	-.062356	2	2
22	20	.96759	1.3629	1	1	-.062356	2	1
22	21	.61073	.28845	1	1	-.062356	2	2
22	22	-1.5267	-2.2737	0	1	-.062356	2	3
22	23	-.55511	-2.0258	0	1	-.062356	2	3
22	24	-.49278	-.042152	1	1	-.062356	2	2
22	25	-.062088	.2058	0	1	-.062356	2	1
22	26	.54434	.45376	0	1	-.062356	2	1
22	27	-1.3353	-1.1166	0	1	-.062356	2	2
22	28	.54434	-.20746	0	1	-.062356	2	1
22	29	.61073	-.29011	0	1	-.062356	2	3
22	30	.0043218	.12315	1	1	-.062356	2	2
22	31	-.12908	-.1248	1	1	-.062356	2	2
22	32	-.062088	-.53806	1	1	-.062356	2	2
22	33	.19415	.61906	0	1	-.062356	2	1
22	34	-.4198	-.53806	1	1	-.062356	2	2
22	35	-.55511	.3711	0	1	-.062356	2	2
22	36	.19415	.78436	1	1	-.062356	2	1
22	37	.40267	-1.3646	0	1	-.062356	2	1
22	38	-1.8367	-1.8605	0	1	-.062356	2	3
22	39	-.49278	1.2803	0	1	-.062356	2	1
22	40	-2.2917	-.78602	1	1	-.062356	2	3
22	41	-1.1186	-.86867	1	1	-.062356	2	3
22	42	-.77611	.2058	0	1	-.062356	2	2
22	43	-.49278	-.53806	0	1	-.062356	2	1
22	44	-.93938	.70171	1	1	-.062356	2	1
22	45	-.85267	-1.3646	0	1	-.062356	2	2
22	46	-.62305	.040499	0	1	-.062356	2	2
22	47	1.4395	.86701	1	1	-.062356	2	1
22	48	-.93938	-.70336	1	1	-.062356	2	2
22	49	-.85267	-.62071	1	1	-.062356	2	2
22	50	-.85267	1.6109	0	1	-.062356	2	1
22	51	-.62305	.040499	1	1	-.062356	2	2
22	52	-1.8367	-.53806	1	1	-.062356	2	2
22	53	-.19761	1.6109	1	1	-.062356	2	1
22	54	-.77611	.61906	1	1	-.062356	2	1
22	55	-1.4387	-.37276	0	1	-.062356	2	2
22	56	-.19761	2.1068	0	1	-.062356	2	1
22	57	1.2405	.86701	1	1	-.062356	2	1
22	58	-1.9621	-1.034	0	1	-.062356	2	3
22	59	-.93938	-.78602	0	1	-.062356	2	2
22	60	-.93938	-.45541	0	1	-.062356	2	2
22	61	-.4198	.040499	1	1	-.062356	2	1
22	62	-.93938	-2.2737	0	1	-.062356	2	2
22	63	-1.5267	-1.5299	0	1	-.062356	2	2
22	64	-1.5267	-.70336	1	1	-.062356	2	2
22	65	.61073	.86701	0	1	-.062356	2	1
22	66	-2.2917	-1.1166	0	1	-.062356	2	2
22	67	.32807	.70171	1	1	-.062356	2	2
22	68	.19415	-.042152	1	1	-.062356	2	2
22	69	-.33884	-1.6952	1	1	-.062356	2	3
22	70	-1.9621	-1.4472	0	1	-.062356	2	3
22	71	-.69951	-.70336	0	1	-.062356	2	2
22	72	-2.5101	-.86867	0	1	-.062356	2	2
22	73	-1.2195	.2058	0	1	-.062356	2	1
22	74	-.4198	-.20746	1	1	-.062356	2	2
22	75	-.4198	-1.034	0	1	-.062356	2	2
22	76	.96759	1.7762	0	1	-.062356	2	1
22	77	-.12908	.45376	1	1	-.062356	2	2
22	78	-.33884	.12315	0	1	-.062356	2	1
22	79	.19415	.86701	0	1	-.062356	2	2
22	80	-.85267	-.95132	1	1	-.062356	2	2
22	81	-2.2917	-1.2819	0	1	-.062356	2	3
22	82	-.4198	-.29011	1	1	-.062356	2	2
22	83	-2.2917	-1.8605	0	1	-.062356	2	3
22	84	-1.2195	-.86867	0	1	-.062356	2	2
22	85	.13407	-.20746	1	1	-.062356	2	2
22	86	.073536	.040499	1	1	-.062356	2	2
22	87	.073536	1.8588	0	1	-.062356	2	1
22	88	-1.3353	-.042152	1	1	-.062356	2	2
22	89	-1.3353	-.37276	1	1	-.062356	2	3
22	90	.073536	1.4456	1	1	-.062356	2	1
23	1	.32807	-.20746	1	1	-.25468	2	2
23	2	-2.2917	-.70336	0	1	-.25468	2	2
23	3	-.85267	.3711	0	1	-.25468	2	2
23	4	-.55511	1.6935	0	1	-.25468	2	2
23	5	-1.0291	-1.2819	1	1	-.25468	2	3
23	6	.74723	-1.7778	0	1	-.25468	2	3
23	7	-.33884	1.115	0	1	-.25468	2	1
23	8	-1.7239	-1.1166	1	1	-.25468	2	2
23	9	.54434	.12315	1	1	-.25468	2	1
23	10	-.55511	.45376	0	1	-.25468	2	1
23	11	.74723	-.20746	1	1	-.25468	2	2
23	12	-.77611	.53641	1	1	-.25468	2	2
23	13	.61073	.94967	1	1	-.25468	2	2
23	14	-2.1086	-1.1166	1	1	-.25468	2	3
23	15	-2.7527	-2.3564	1	1	-.25468	2	3
23	16	.74723	1.4456	0	1	-.25468	2	1
23	17	-.77611	.040499	1	1	-.25468	2	2
23	18	-1.0291	-.29011	1	1	-.25468	2	2
23	19	-1.0291	-1.6125	0	1	-.25468	2	2
23	20	-.062088	.28845	1	1	-.25468	2	2
23	21	-.33884	.78436	1	1	-.25468	2	1
23	22	-2.2917	.040499	1	1	-.25468	2	3
23	23	-.93938	.61906	1	1	-.25468	2	2
23	24	-.33884	-.70336	1	1	-.25468	2	3
23	25	-2.5101	-1.6125	0	1	-.25468	2	3
23	26	.82199	-1.034	0	1	-.25468	2	2
23	27	-1.9621	.2058	1	1	-.25468	2	3
23	28	-.93938	-1.7778	1	1	-.25468	2	3
24	1	.26132	1.4456	0	2	-.4152	1	1
24	2	1.9003	.70171	0	2	-.4152	1	1
24	3	-.19761	-.53806	0	2	-.4152	1	2
24	4	.89657	-.62071	0	2	-.4152	1	2
24	5	.19415	-.1248	0	2	-.4152	1	2
24	6	1.4395	.12315	0	2	-.4152	1	1
24	7	-.69951	-2.935	0	2	-.4152	1	2
24	8	-1.2195	-1.4472	0	2	-.4152	1	3
24	9	-.55511	-.86867	0	2	-.4152	1	2
24	10	-.12908	-.1248	0	2	-.4152	1	3
24	11	.96759	-.042152	0	2	-.4152	1	2
24	12	1.7349	1.1976	0	2	-.4152	1	1
24	13	-.26516	.28845	0	2	-.4152	1	1
24	14	-.49278	.28845	0	2	-.4152	1	2
24	15	.0043218	-2.2737	0	2	-.4152	1	2
24	16	-1.4387	-.20746	0	2	-.4152	1	2
24	17	1.5062	-.95132	0	2	-.4152	1	3
24	18	.26132	1.2803	0	2	-.4152	1	1
24	19	1.8138	.61906	0	2	-.4152	1	2
24	20	.47819	-1.6952	0	2	-.4152	1	1
24	21	-2.5101	-.53806	0	2	-.4152	1	2
24	22	-.4198	.12315	0	2	-.4152	1	2
24	23	.47819	.45376	0	2	-.4152	1	1
24	24	.073536	-.042152	0	2	-.4152	1	1
24	25	-.69951	-.95132	0	2	-.4152	1	2
24	26	-.85267	-.45541	0	2	-.4152	1	3
24	27	.54434	-.37276	0	2	-.4152	1	2
24	28	-.69951	-1.2819	0	2	-.4152	1	3
24	29	-1.5267	-1.3646	0	2	-.4152	1	2
24	30	.61073	-1.2819	0	2	-.4152	1	3
24	31	-.77611	-.042152	0	2	-.4152	1	2
24	32	-.55511	.040499	0	2	-.4152	1	2
24	33	-.93938	-1.5299	0	2	-.4152	1	2
24	34	1.0396	-.78602	0	2	-.4152	1	2
24	35	.74723	-.70336	0	2	-.4152	1	2
24	36	.61073	-.042152	0	2	-.4152	1	2
24	37	-1.1186	-.70336	0	2	-.4152	1	2
25	1	-.85267	.28845	1	3	-.64902	1	2
25	2	-.33884	-1.6125	1	3	-.64902	1	2
25	3	.19415	-.37276	1	3	-.64902	1	2
25	4	-.12908	.61906	1	3	-.64902	1	1
25	5	.0043218	-1.034	1	3	-.64902	1	2
25	6	-.19761	-1.1166	1	3	-.64902	1	2
25	7	-.49278	-1.7778	1	3	-.64902	1	3
25	8	.82199	-.78602	1	3	-.64902	1	1
25	9	-.33884	1.0323	1	3	-.64902	1	1
25	10	-1.2195	-1.034	1	3	-.64902	1	3
25	11	-.85267	-1.6125	1	3	-.64902	1	3
25	12	.073536	1.3629	1	3	-.64902	1	2
25	13	.13407	-.1248	1	3	-.64902	1	2
25	14	-.12908	.2058	1	3	-.64902	1	2
25	15	-.26516	-.78602	1	3	-.64902	1	2
25	16	-1.8367	-2.1084	1	3	-.64902	1	3
25	17	.47819	1.4456	1	3	-.64902	1	1
25	18	-2.5101	-1.7778	1	3	-.64902	1	2
25	19	-3.0595	-2.3564	1	3	-.64902	1	3
25	20	-3.0595	-1.9431	1	3	-.64902	1	3
25	21	-.62305	.3711	1	3	-.64902	1	2
25	22	-1.7239	-2.1084	1	3	-.64902	1	3
25	23	.54434	-.042152	1	3	-.64902	1	2
25	24	-1.7239	-2.6043	1	3	-.64902	1	3
25	25	-.26516	-1.4472	1	3	-.64902	1	3
25	26	-1.3353	-.45541	1	3	-.64902	1	2
25	27	-1.1186	-.78602	1	3	-.64902	1	2
25	28	.19415	1.1976	1	3	-.64902	1	1
25	29	-.062088	-.37276	1	3	-.64902	1	2
25	30	.89657	.53641	1	3	-.64902	1	1
25	31	-.19761	.28845	1	3	-.64902	1	2
25	32	-.85267	-1.6952	1	3	-.64902	1	2
25	33	-1.1186	-1.9431	1	3	-.64902	1	3
25	34	-.77611	-.62071	1	3	-.64902	1	2
25	35	.32807	-.042152	1	3	-.64902	1	2
25	36	-.19761	.040499	1	3	-.64902	1	2
25	37	-.85267	-2.1084	1	3	-.64902	1	3
25	38	-.33884	-1.1166	1	3	-.64902	1	2
25	39	-.4198	-.53806	1	3	-.64902	1	2
25	40	-.69951	.040499	1	3	-.64902	1	2
25	41	-.69951	-.62071	1	3	-.64902	1	2
25	42	-1.7239	-.20746	1	3	-.64902	1	2
25	43	.26132	.12315	1	3	-.64902	1	1
25	44	-.33884	-.042152	1	3	-.64902	1	2
25	45	.073536	1.1976	1	3	-.64902	1	2
25	46	-.55511	-.70336	1	3	-.64902	1	2
25	47	-.77611	-1.034	1	3	-.64902	1	2
25	48	-.55511	.040499	1	3	-.64902	1	1
25	49	-.062088	.70171	1	3	-.64902	1	2
25	50	.61073	.53641	1	3	-.64902	1	2
25	51	-.12908	-.78602	1	3	-.64902	1	2
25	52	-.62305	-.53806	1	3	-.64902	1	2
25	53	-.93938	-1.9431	1	3	-.64902	1	3
25	54	.67876	-.20746	1	3	-.64902	1	1
25	55	-.69951	-1.2819	1	3	-.64902	1	2
25	56	.32807	1.7762	1	3	-.64902	1	1
25	57	-1.1186	-1.4472	1	3	-.64902	1	3
25	58	-.26516	-1.5299	1	3	-.64902	1	2
25	59	-.69951	-1.1993	1	3	-.64902	1	2
25	60	-3.0595	-2.935	1	3	-.64902	1	3
25	61	-.4198	-.29011	1	3	-.64902	1	2
25	62	.40267	-1.1993	1	3	-.64902	1	2
25	63	-.4198	-.70336	1	3	-.64902	1	3
25	64	-.93938	-.53806	1	3	-.64902	1	2
25	65	-1.7239	-.78602	1	3	-.64902	1	3
25	66	-.55511	-1.7778	1	3	-.64902	1	3
25	67	-.62305	-1.5299	1	3	-.64902	1	3
25	68	-1.5267	.2058	1	3	-.64902	1	2
25	69	.073536	-.53806	1	3	-.64902	1	2
25	70	-1.2195	-1.1993	1	3	-.64902	1	3
25	71	-1.2195	-1.3646	1	3	-.64902	1	3
25	72	-2.5101	-2.0258	1	3	-.64902	1	3
25	73	.13407	1.3629	1	3	-.64902	1	2
26	1	-.62305	-2.1084	0	1	-.65488	1	3
26	2	.19415	.12315	0	1	-.65488	1	1
26	3	1.0396	-1.1166	0	1	-.65488	1	2
26	4	-.12908	-1.1993	1	1	-.65488	1	2
26	5	.073536	.12315	1	1	-.65488	1	1
26	6	.40267	-.70336	1	1	-.65488	1	3
26	7	.19415	.2058	0	1	-.65488	1	2
26	8	-.93938	-.78602	0	1	-.65488	1	2
26	9	-.19761	.45376	0	1	-.65488	1	1
26	10	.74723	-.78602	0	1	-.65488	1	2
26	11	-.93938	-.70336	0	1	-.65488	1	2
26	12	-2.1086	-1.6952	0	1	-.65488	1	3
26	13	-.69951	-1.2819	1	1	-.65488	1	3
26	14	-1.2195	-1.1166	0	1	-.65488	1	2
26	15	.40267	.61906	0	1	-.65488	1	2
26	16	.67876	.040499	0	1	-.65488	1	1
26	17	-.49278	-.62071	1	1	-.65488	1	2
26	18	-.49278	-1.4472	1	1	-.65488	1	2
26	19	1.0396	.040499	1	1	-.65488	1	1
26	20	.13407	-.62071	1	1	-.65488	1	2
26	21	.073536	-.70336	1	1	-.65488	1	2
26	22	-1.4387	-2.687	0	1	-.65488	1	3
26	23	.13407	-1.1166	0	1	-.65488	1	2
26	24	-.62305	.2058	0	1	-.65488	1	2
26	25	1.1758	.53641	1	1	-.65488	1	1
26	26	-.69951	-.1248	0	1	-.65488	1	2
26	27	1.1758	.94967	1	1	-.65488	1	1
26	28	-1.5267	.94967	1	1	-.65488	1	2
26	29	.19415	.12315	0	1	-.65488	1	2
26	30	.82199	.45376	0	1	-.65488	1	2
26	31	-1.2195	.28845	0	1	-.65488	1	3
26	32	-.4198	-.95132	1	1	-.65488	1	2
26	33	-1.2195	-.86867	0	1	-.65488	1	2
26	34	-1.2195	-.62071	1	1	-.65488	1	2
26	35	-.4198	-1.7778	0	1	-.65488	1	2
26	36	-.4198	-.37276	0	1	-.65488	1	3
26	37	-1.2195	-.53806	1	1	-.65488	1	3
26	38	.61073	.53641	0	1	-.65488	1	1
26	39	-.19761	-1.5299	1	1	-.65488	1	3
26	40	-.4198	-1.6952	0	1	-.65488	1	2
26	41	-.49278	.040499	1	1	-.65488	1	2
26	42	-1.0291	-1.7778	0	1	-.65488	1	3
26	43	-1.2195	-.62071	0	1	-.65488	1	3
26	44	-.26516	.2058	0	1	-.65488	1	2
26	45	-.49278	-1.1993	1	1	-.65488	1	2
26	46	-1.3353	-1.9431	0	1	-.65488	1	3
26	47	-.85267	-1.1166	0	1	-.65488	1	2
26	48	.13407	.45376	1	1	-.65488	1	2
26	49	-.49278	-2.5217	1	1	-.65488	1	2
26	50	-1.6237	-2.1911	1	1	-.65488	1	3
26	51	.0043218	-.95132	0	1	-.65488	1	2
26	52	-.4198	-.042152	1	1	-.65488	1	3
26	53	.47819	1.5282	0	1	-.65488	1	2
26	54	-.4198	-.95132	0	1	-.65488	1	2
26	55	.74723	-.20746	0	1	-.65488	1	1
26	56	.19415	-.1248	1	1	-.65488	1	1
26	57	-1.9621	-2.439	1	1	-.65488	1	3
26	58	-.55511	-.29011	0	1	-.65488	1	2
26	59	.47819	-.1248	1	1	-.65488	1	2
26	60	-.33884	-.95132	1	1	-.65488	1	2
26	61	.40267	.70171	1	1	-.65488	1	1
26	62	-1.5267	-.70336	1	1	-.65488	1	2
26	63	1.5792	.94967	1	1	-.65488	1	1
26	64	-.49278	-1.6952	0	1	-.65488	1	3
26	65	-1.0291	-1.6125	0	1	-.65488	1	3
26	66	.40267	-.1248	0	1	-.65488	1	1
26	67	.67876	-.20746	1	1	-.65488	1	1
26	68	-2.7527	-.95132	0	1	-.65488	1	3
26	69	-.77611	-.62071	0	1	-.65488	1	2
26	70	-1.3353	-1.8605	0	1	-.65488	1	2
26	71	-2.1086	-2.7697	0	1	-.65488	1	3
26	72	-.19761	-.1248	0	1	-.65488	1	2
26	73	-.77611	-.70336	0	1	-.65488	1	2
26	74	-.77611	-.95132	1	1	-.65488	1	2
26	75	-1.4387	-1.6952	0	1	-.65488	1	2
27	1	1.3101	.70171	0	2	-.63555	1	2
27	2	.0043218	-2.935	0	2	-.63555	1	3
27	3	.26132	-.95132	0	2	-.63555	1	2
27	4	.54434	.12315	0	2	-.63555	1	2
27	5	-2.2917	-2.3564	0	2	-.63555	1	3
27	6	-.062088	-.29011	0	2	-.63555	1	3
27	7	-.69951	-.62071	0	2	-.63555	1	2
27	8	-1.7239	-1.9431	0	2	-.63555	1	3
27	9	.073536	.12315	0	2	-.63555	1	2
27	10	.32807	-.20746	0	2	-.63555	1	3
27	11	.40267	.28845	0	2	-.63555	1	2
27	12	-1.0291	.040499	0	2	-.63555	1	2
27	13	-.85267	-.042152	0	2	-.63555	1	2
27	14	.74723	1.0323	0	2	-.63555	1	1
27	15	-.19761	-.62071	0	2	-.63555	1	2
27	16	.74723	.70171	0	2	-.63555	1	2
27	17	-1.0291	-1.3646	0	2	-.63555	1	3
27	18	-1.5267	-2.5217	0	2	-.63555	1	3
27	19	-1.0291	-1.034	0	2	-.63555	1	3
27	20	.13407	-1.5299	0	2	-.63555	1	2
27	21	-1.0291	-.95132	0	2	-.63555	1	2
27	22	.67876	.78436	0	2	-.63555	1	2
27	23	-.062088	.53641	0	2	-.63555	1	1
27	24	-.85267	-1.3646	0	2	-.63555	1	3
27	25	-.062088	-.70336	0	2	-.63555	1	2
27	26	-1.1186	-1.034	0	2	-.63555	1	3
27	27	.073536	-.29011	0	2	-.63555	1	3
27	28	.54434	-.78602	0	2	-.63555	1	2
27	29	-.69951	-2.687	0	2	-.63555	1	3
27	30	1.3747	.53641	0	2	-.63555	1	2
27	31	-.4198	-.62071	0	2	-.63555	1	2
27	32	-1.1186	-.78602	0	2	-.63555	1	2
27	33	-1.5267	-.78602	0	2	-.63555	1	3
27	34	-.62305	-1.2819	0	2	-.63555	1	3
27	35	-1.3353	-.20746	0	2	-.63555	1	2
27	36	-1.4387	-1.4472	0	2	-.63555	1	2
27	37	.19415	-.042152	0	2	-.63555	1	2
27	38	-.26516	-.45541	0	2	-.63555	1	2
27	39	.74723	.2058	0	2	-.63555	1	1
28	1	-1.0291	.3711	0	1	-.35391	1	2
28	2	-.93938	.86701	1	1	-.35391	1	1
28	3	.19415	-.70336	0	1	-.35391	1	2
28	4	-.85267	-.1248	1	1	-.35391	1	2
28	5	-.4198	.12315	0	1	-.35391	1	2
28	6	-1.0291	-1.6125	1	1	-.35391	1	3
28	7	-.62305	-.1248	1	1	-.35391	1	2
28	8	.0043218	.78436	0	1	-.35391	1	2
28	9	-1.8367	-2.0258	0	1	-.35391	1	3
28	10	-1.2195	-.45541	0	1	-.35391	1	2
28	11	-.4198	1.6109	1	1	-.35391	1	1
28	12	-1.3353	-.62071	0	1	-.35391	1	2
28	13	-.62305	-.1248	0	1	-.35391	1	2
28	14	-.77611	-.86867	0	1	-.35391	1	2
28	15	-1.4387	-.86867	0	1	-.35391	1	2
28	16	-1.1186	.2058	0	1	-.35391	1	1
28	17	-1.1186	.3711	1	1	-.35391	1	2
28	18	-.55511	-.29011	0	1	-.35391	1	2
28	19	-1.3353	.28845	0	1	-.35391	1	2
28	20	-.062088	-.20746	1	1	-.35391	1	3
28	21	.073536	.78436	1	1	-.35391	1	1
28	22	-.4198	.12315	0	1	-.35391	1	3
28	23	-1.5267	-1.1166	0	1	-.35391	1	3
28	24	-1.5267	-.86867	0	1	-.35391	1	3
28	25	-1.9621	.12315	0	1	-.35391	1	2
28	26	-1.3353	-.29011	1	1	-.35391	1	1
28	27	.073536	.45376	1	1	-.35391	1	1
28	28	-.33884	-1.3646	0	1	-.35391	1	2
28	29	-1.3353	-1.3646	1	1	-.35391	1	3
28	30	-.26516	.78436	1	1	-.35391	1	2
28	31	-1.5267	.53641	1	1	-.35391	1	1
28	32	-1.6237	.3711	0	1	-.35391	1	2
28	33	-1.1186	-1.1993	1	1	-.35391	1	3
28	34	-.33884	.61906	0	1	-.35391	1	2
28	35	-1.2195	-1.1166	0	1	-.35391	1	3
28	36	-1.3353	-.86867	0	1	-.35391	1	3
28	37	-1.6237	-1.6952	0	1	-.35391	1	3
28	38	-1.3353	.3711	0	1	-.35391	1	2
28	39	-.85267	-.20746	1	1	-.35391	1	1
28	40	-.26516	.28845	1	1	-.35391	1	2
28	41	-.4198	-.45541	1	1	-.35391	1	2
28	42	-.77611	-.70336	1	1	-.35391	1	2
28	43	-1.5267	-2.1911	1	1	-.35391	1	3
28	44	.0043218	-.042152	1	1	-.35391	1	2
28	45	-.12908	1.2803	1	1	-.35391	1	1
28	46	-2.5101	-2.935	0	1	-.35391	1	3
28	47	-.55511	.3711	1	1	-.35391	1	2
28	48	-.62305	-1.5299	0	1	-.35391	1	3
28	49	.47819	-1.6125	0	1	-.35391	1	3
28	50	-.93938	-.37276	1	1	-.35391	1	2
28	51	-1.2195	.040499	1	1	-.35391	1	2
28	52	-1.0291	.28845	1	1	-.35391	1	2
28	53	.073536	-.62071	0	1	-.35391	1	2
28	54	-1.0291	-.70336	0	1	-.35391	1	2
28	55	-1.6237	-.86867	0	1	-.35391	1	2
28	56	-.55511	-.29011	1	1	-.35391	1	2
28	57	-1.0291	-.78602	0	1	-.35391	1	2
29	1	.54434	.94967	1	3	-.35183	1	2
29	2	-.62305	-1.034	1	3	-.35183	1	2
29	3	1.3747	.78436	1	3	-.35183	1	1
29	4	.61073	-1.5299	1	3	-.35183	1	2
29	5	-.12908	-.45541	1	3	-.35183	1	2
29	6	-.12908	.53641	1	3	-.35183	1	1
29	7	.96759	.2058	1	3	-.35183	1	1
29	8	.47819	.78436	1	3	-.35183	1	2
29	9	.073536	-.37276	1	3	-.35183	1	2
29	10	-.4198	-.86867	1	3	-.35183	1	2
29	11	.89657	-.45541	1	3	-.35183	1	2
29	12	-.93938	-1.4472	1	3	-.35183	1	2
29	13	1.3747	1.115	1	3	-.35183	1	2
29	14	-.77611	-.45541	1	3	-.35183	1	2
29	15	-1.1186	-2.439	1	3	-.35183	1	2
29	16	-.33884	.040499	1	3	-.35183	1	2
29	17	.26132	-.78602	1	3	-.35183	1	2
29	18	1.2405	.28845	1	3	-.35183	1	1
29	19	.073536	-.86867	1	3	-.35183	1	1
29	20	1.2405	.28845	1	3	-.35183	1	2
29	21	-1.2195	-1.9431	1	3	-.35183	1	3
29	22	.32807	-.45541	1	3	-.35183	1	2
29	23	-.26516	.12315	1	3	-.35183	1	2
29	24	-.26516	-1.034	1	3	-.35183	1	2
29	25	-.62305	-1.034	1	3	-.35183	1	2
29	26	.19415	-.78602	1	3	-.35183	1	2
29	27	.89657	-.20746	1	3	-.35183	1	1
29	28	.26132	.28845	1	3	-.35183	1	2
29	29	.61073	.45376	1	3	-.35183	1	1
29	30	-.77611	-.042152	1	3	-.35183	1	2
29	31	-.26516	-1.9431	1	3	-.35183	1	3
29	32	.26132	-.86867	1	3	-.35183	1	2
29	33	.32807	.3711	1	3	-.35183	1	1
29	34	-.26516	.28845	1	3	-.35183	1	2
29	35	.0043218	-.78602	1	3	-.35183	1	3
29	36	1.1758	-.37276	1	3	-.35183	1	2
29	37	.67876	1.0323	1	3	-.35183	1	1
29	38	.61073	-1.5299	1	3	-.35183	1	3
29	39	-.062088	-1.1166	1	3	-.35183	1	3
29	40	.82199	.12315	1	3	-.35183	1	2
29	41	.26132	-.53806	1	3	-.35183	1	2
29	42	.0043218	-.70336	1	3	-.35183	1	2
29	43	.32807	-.86867	1	3	-.35183	1	2
29	44	-.93938	-1.1993	1	3	-.35183	1	2
29	45	-.77611	-.95132	1	3	-.35183	1	2
29	46	.61073	.61906	1	3	-.35183	1	2
29	47	.40267	1.2803	1	3	-.35183	1	2
29	48	.13407	-1.1993	1	3	-.35183	1	2
29	49	.54434	-.20746	1	3	-.35183	1	2
29	50	-.85267	-.37276	1	3	-.35183	1	2
29	51	-.26516	-.45541	1	3	-.35183	1	2
29	52	.96759	.78436	1	3	-.35183	1	1
29	53	1.3747	.3711	1	3	-.35183	1	1
29	54	-.062088	-.37276	1	3	-.35183	1	2
29	55	.96759	-.1248	1	3	-.35183	1	2
29	56	.67876	-2.2737	1	3	-.35183	1	3
29	57	-.33884	-1.1993	1	3	-.35183	1	3
29	58	-1.2195	-1.1993	1	3	-.35183	1	2
29	59	.89657	-1.1166	1	3	-.35183	1	2
29	60	-1.3353	-1.034	1	3	-.35183	1	3
29	61	.40267	.61906	1	3	-.35183	1	1
29	62	-.55511	.61906	1	3	-.35183	1	2
29	63	-.62305	-.45541	1	3	-.35183	1	2
29	64	.0043218	-.62071	1	3	-.35183	1	2
29	65	1.6618	2.8506	1	3	-.35183	1	1
29	66	-.55511	-.042152	1	3	-.35183	1	2
29	67	-.62305	.53641	1	3	-.35183	1	2
29	68	.13407	.53641	1	3	-.35183	1	2
29	69	-1.3353	-1.9431	1	3	-.35183	1	3
29	70	.073536	-1.1166	1	3	-.35183	1	2
29	71	-.93938	-1.9431	1	3	-.35183	1	3
29	72	.40267	.45376	1	3	-.35183	1	2
29	73	-.93938	-.1248	1	3	-.35183	1	2
29	74	-1.7239	.28845	1	3	-.35183	1	2
29	75	.13407	-.45541	1	3	-.35183	1	2
29	76	.40267	-.62071	1	3	-.35183	1	2
29	77	.67876	.78436	1	3	-.35183	1	2
29	78	.0043218	-.78602	1	3	-.35183	1	2
29	79	-.062088	-.45541	1	3	-.35183	1	2
30	1	.13407	-.29011	1	3	.26877	3	2
30	2	.32807	-.1248	1	3	.26877	3	1
30	3	.82199	.12315	1	3	.26877	3	2
30	4	.13407	.040499	1	3	.26877	3	3
30	5	-.33884	-2.0258	1	3	.26877	3	3
30	6	1.1094	.61906	1	3	.26877	3	1
30	7	-1.3353	-.53806	1	3	.26877	3	2
30	8	2.103	1.8588	1	3	.26877	3	1
30	9	.96759	-2.1911	1	3	.26877	3	1
30	10	-1.7239	-.78602	1	3	.26877	3	3
30	11	-.12908	-.37276	1	3	.26877	3	2
30	12	-1.3353	-.29011	1	3	.26877	3	3
30	13	.47819	.3711	1	3	.26877	3	2
30	14	-1.8367	-.95132	1	3	.26877	3	3
30	15	1.8138	1.6109	1	3	.26877	3	1
30	16	-1.7239	-.45541	1	3	.26877	3	2
30	17	-.4198	.78436	1	3	.26877	3	2
30	18	.89657	.2058	1	3	.26877	3	1
30	19	2.5324	1.4456	1	3	.26877	3	1
30	20	.67876	.61906	1	3	.26877	3	1
30	21	-1.2195	-.20746	1	3	.26877	3	3
30	22	.67876	.78436	1	3	.26877	3	1
30	23	.82199	.12315	1	3	.26877	3	2
30	24	1.8138	.78436	1	3	.26877	3	1
30	25	-.19761	-.78602	1	3	.26877	3	2
30	26	1.0396	2.1068	1	3	.26877	3	1
30	27	1.0396	1.2803	1	3	.26877	3	1
30	28	.96759	.53641	1	3	.26877	3	2
30	29	.19415	1.115	1	3	.26877	3	2
30	30	-1.3353	-.1248	1	3	.26877	3	2
30	31	-1.2195	-1.034	1	3	.26877	3	2
30	32	-1.3353	-1.6952	1	3	.26877	3	2
30	33	1.3101	.70171	1	3	.26877	3	1
30	34	1.1758	.94967	1	3	.26877	3	2
30	35	-.33884	-.45541	1	3	.26877	3	2
30	36	-1.1186	-.37276	1	3	.26877	3	3
30	37	.89657	2.8506	1	3	.26877	3	1
30	38	-.55511	-.53806	1	3	.26877	3	2
30	39	2.7018	2.8506	1	3	.26877	3	1
30	40	3.6661	1.8588	1	3	.26877	3	1
30	41	1.8138	1.115	1	3	.26877	3	1
30	42	.13407	-.20746	1	3	.26877	3	2
31	1	.54434	.2058	1	3	-.49083	1	2
31	2	-.93938	-.95132	1	3	-.49083	1	3
31	3	.13407	-.62071	1	3	-.49083	1	2
31	4	-1.1186	-.1248	1	3	-.49083	1	2
31	5	-1.0291	-.62071	1	3	-.49083	1	2
31	6	.26132	-.1248	1	3	-.49083	1	2
31	7	-.33884	.2058	1	3	-.49083	1	2
31	8	.74723	.040499	1	3	-.49083	1	2
31	9	.74723	-.37276	1	3	-.49083	1	2
31	10	.19415	-.95132	1	3	-.49083	1	3
31	11	-.93938	-.1248	1	3	-.49083	1	2
31	12	-.4198	.2058	1	3	-.49083	1	2
31	13	-.69951	-1.4472	1	3	-.49083	1	2
